Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Latitude,Longitude
669637,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,2020-01-01,01/01/2020,5.78,40.683715,-73.792821
334153,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,2015-01-01,01/01/2015,7.9,40.683715,-73.792821
605864,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,2018-01-01,01/01/2018,6.42,40.683715,-73.792821
412630,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,2016-01-01,12/31/2015,16.16,40.683715,-73.792821
410938,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,2016-01-01,12/31/2015,6.51,40.683715,-73.792821
172672,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,2011-01-01,12/01/2010,19.29,40.683715,-73.792821
172604,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,2009-01-01,12/01/2008,19.89,40.683715,-73.792821
336691,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,2015-01-01,01/01/2015,17.16,40.683715,-73.792821
174134,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,2009-01-01,12/01/2008,9.35,40.683715,-73.792821
174202,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,2011-01-01,12/01/2010,9.17,40.683715,-73.792821
649771,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,2019-01-01,01/01/2019,6.01,40.683715,-73.792821
174168,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,2010-01-01,12/01/2009,8.65,40.683715,-73.792821
643426,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,2019-01-01,01/01/2019,14.5,40.683715,-73.792821
172638,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,2010-01-01,12/01/2009,19.1,40.683715,-73.792821
549962,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,2017-01-01,01/01/2017,16.44,40.683715,-73.792821
741096,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,2021-01-01,01/01/2021,14.25,40.683715,-73.792821
602903,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,2018-01-01,01/01/2018,16.22,40.683715,-73.792821
172706,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,2012-01-01,12/01/2011,17.34,40.683715,-73.792821
174236,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,2012-01-01,12/01/2011,8.04,40.683715,-73.792821
649864,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,2019-01-01,01/01/2019,6.01,40.683715,-73.792821
643519,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,2019-01-01,01/01/2019,14.5,40.683715,-73.792821
667555,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),2020-01-01,01/01/2020,19.63,40.7870106,-73.9753676
547618,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),2017-01-01,01/01/2017,8.33,40.7870106,-73.9753676
742413,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),2021-01-01,01/01/2021,6.79,40.7870106,-73.9753676
550010,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),2017-01-01,01/01/2017,23.39,40.7870106,-73.9753676
741144,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),2021-01-01,01/01/2021,19.19,40.7870106,-73.9753676
213583,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),2014-01-01,12/01/2013,25.1,40.7870106,-73.9753676
605912,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),2018-01-01,01/01/2018,8.16,40.7870106,-73.9753676
167751,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),2013-01-01,12/01/2012,26.48,40.7870106,-73.9753676
643567,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),2019-01-01,01/01/2019,20.82,40.7870106,-73.9753676
167692,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),2012-01-01,12/01/2011,27.07,40.7870106,-73.9753676
167574,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),2010-01-01,12/01/2009,28.62,40.7870106,-73.9753676
602951,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),2018-01-01,01/01/2018,22.19,40.7870106,-73.9753676
412678,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),2016-01-01,12/31/2015,23.15,40.7870106,-73.9753676
649912,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),2019-01-01,01/01/2019,7.38,40.7870106,-73.9753676
214114,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),2014-01-01,12/01/2013,10.42,40.7870106,-73.9753676
170406,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),2013-01-01,12/01/2012,10.35,40.7870106,-73.9753676
170347,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),2012-01-01,12/01/2011,10.44,40.7870106,-73.9753676
170229,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),2010-01-01,12/01/2009,10.98,40.7870106,-73.9753676
669567,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),2020-01-01,01/01/2020,6.35,40.7870106,-73.9753676
410986,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),2016-01-01,12/31/2015,8.49,40.7870106,-73.9753676
167515,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),2009-01-01,12/01/2008,31.9,40.7870106,-73.9753676
167633,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),2011-01-01,12/01/2010,29.28,40.7870106,-73.9753676
170170,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),2009-01-01,12/01/2008,12.16,40.7870106,-73.9753676
170288,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),2011-01-01,12/01/2010,11.47,40.7870106,-73.9753676
334201,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),2015-01-01,01/01/2015,9.77,40.7870106,-73.9753676
336739,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),2015-01-01,01/01/2015,23.85,40.7870106,-73.9753676
167564,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2009-01-01,12/01/2008,14.55,40.60799979999999,-73.8158045
167682,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2011-01-01,12/01/2010,14.15,40.60799979999999,-73.8158045
167800,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2013-01-01,12/01/2012,12.54,40.60799979999999,-73.8158045
214163,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),2014-01-01,12/01/2013,7.69,40.60799979999999,-73.8158045
167623,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2010-01-01,12/01/2009,13.95,40.60799979999999,-73.8158045
550157,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2017-01-01,01/01/2017,12.55,40.60799979999999,-73.8158045
170455,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),2013-01-01,12/01/2012,7.61,40.60799979999999,-73.8158045
547765,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),2017-01-01,01/01/2017,6.32,40.60799979999999,-73.8158045
742560,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),2021-01-01,01/01/2021,5.92,40.60799979999999,-73.8158045
170337,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),2011-01-01,12/01/2010,8.44,40.60799979999999,-73.8158045
669973,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),2020-01-01,01/01/2020,5.33,40.60799979999999,-73.8158045
170278,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),2010-01-01,12/01/2009,7.98,40.60799979999999,-73.8158045
411133,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),2016-01-01,12/31/2015,5.98,40.60799979999999,-73.8158045
606059,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),2018-01-01,01/01/2018,6.06,40.60799979999999,-73.8158045
170219,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),2009-01-01,12/01/2008,8.75,40.60799979999999,-73.8158045
334348,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),2015-01-01,01/01/2015,7.15,40.60799979999999,-73.8158045
412825,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2016-01-01,12/31/2015,11.6,40.60799979999999,-73.8158045
603098,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2018-01-01,01/01/2018,10.41,40.60799979999999,-73.8158045
336886,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2015-01-01,01/01/2015,13.44,40.60799979999999,-73.8158045
167741,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2012-01-01,12/01/2011,13.0,40.60799979999999,-73.8158045
741291,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2021-01-01,01/01/2021,11.34,40.60799979999999,-73.8158045
213632,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2014-01-01,12/01/2013,13.66,40.60799979999999,-73.8158045
170396,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),2012-01-01,12/01/2011,7.36,40.60799979999999,-73.8158045
650059,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),2019-01-01,01/01/2019,5.59,40.60799979999999,-73.8158045
667849,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2020-01-01,01/01/2020,10.47,40.60799979999999,-73.8158045
643714,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2019-01-01,01/01/2019,9.94,40.60799979999999,-73.8158045
176530,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,2009-01-01,12/01/2008,31.95,40.7870106,-73.9753676
176614,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,2011-01-01,12/01/2010,29.3,40.7870106,-73.9753676
667183,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,2020-01-01,01/01/2020,19.62,40.7870106,-73.9753676
176698,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,2013-01-01,12/01/2012,26.5,40.7870106,-73.9753676
740958,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,2021-01-01,01/01/2021,19.17,40.7870106,-73.9753676
643381,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,2019-01-01,01/01/2019,20.8,40.7870106,-73.9753676
549941,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,2017-01-01,01/01/2017,23.39,40.7870106,-73.9753676
172597,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,2009-01-01,12/01/2008,31.95,40.7870106,-73.9753676
336670,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,2015-01-01,01/01/2015,23.86,40.7870106,-73.9753676
174263,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,2013-01-01,12/01/2012,10.35,40.7870106,-73.9753676
334132,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,2015-01-01,01/01/2015,9.78,40.7870106,-73.9753676
605843,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,2018-01-01,01/01/2018,8.16,40.7870106,-73.9753676
212941,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,2014-01-01,12/01/2013,10.42,40.7870106,-73.9753676
176656,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,2012-01-01,12/01/2011,27.08,40.7870106,-73.9753676
178588,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,2013-01-01,12/01/2012,10.35,40.7870106,-73.9753676
742227,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,2021-01-01,01/01/2021,6.8,40.7870106,-73.9753676
178504,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,2011-01-01,12/01/2010,11.49,40.7870106,-73.9753676
669775,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,2020-01-01,01/01/2020,6.35,40.7870106,-73.9753676
178462,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,2010-01-01,12/01/2009,11.01,40.7870106,-73.9753676
172733,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,2013-01-01,12/01/2012,26.5,40.7870106,-73.9753676
410917,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,2016-01-01,12/31/2015,8.49,40.7870106,-73.9753676
412492,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,2016-01-01,12/31/2015,23.15,40.7870106,-73.9753676
602765,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,2018-01-01,01/01/2018,22.22,40.7870106,-73.9753676
178546,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,2012-01-01,12/01/2011,10.46,40.7870106,-73.9753676
549824,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,2017-01-01,01/01/2017,23.39,40.7870106,-73.9753676
741075,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,2021-01-01,01/01/2021,19.17,40.7870106,-73.9753676
211774,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,2014-01-01,12/01/2013,25.1,40.7870106,-73.9753676
412609,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,2016-01-01,12/31/2015,23.15,40.7870106,-73.9753676
602882,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,2018-01-01,01/01/2018,22.22,40.7870106,-73.9753676
172699,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,2012-01-01,12/01/2011,27.08,40.7870106,-73.9753676
212080,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,2014-01-01,12/01/2013,10.42,40.7870106,-73.9753676
174229,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,2012-01-01,12/01/2011,10.46,40.7870106,-73.9753676
547549,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,2017-01-01,01/01/2017,8.33,40.7870106,-73.9753676
742344,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,2021-01-01,01/01/2021,6.8,40.7870106,-73.9753676
547432,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,2017-01-01,01/01/2017,8.33,40.7870106,-73.9753676
178420,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,2009-01-01,12/01/2008,12.18,40.7870106,-73.9753676
174161,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,2010-01-01,12/01/2009,11.01,40.7870106,-73.9753676
172631,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,2010-01-01,12/01/2009,28.66,40.7870106,-73.9753676
336553,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,2015-01-01,01/01/2015,23.86,40.7870106,-73.9753676
212563,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,2014-01-01,12/01/2013,25.1,40.7870106,-73.9753676
643498,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,2019-01-01,01/01/2019,20.8,40.7870106,-73.9753676
649843,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,2019-01-01,01/01/2019,7.38,40.7870106,-73.9753676
172665,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,2011-01-01,12/01/2010,29.3,40.7870106,-73.9753676
667417,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,2020-01-01,01/01/2020,19.62,40.7870106,-73.9753676
174195,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,2011-01-01,12/01/2010,11.49,40.7870106,-73.9753676
174127,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,2009-01-01,12/01/2008,12.18,40.7870106,-73.9753676
669658,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,2020-01-01,01/01/2020,6.35,40.7870106,-73.9753676
649726,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,2019-01-01,01/01/2019,7.38,40.7870106,-73.9753676
176572,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,2010-01-01,12/01/2009,28.66,40.7870106,-73.9753676
410800,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,2016-01-01,12/31/2015,8.49,40.7870106,-73.9753676
605726,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,2018-01-01,01/01/2018,8.16,40.7870106,-73.9753676
334015,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,2015-01-01,01/01/2015,9.78,40.7870106,-73.9753676
179432,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,2011-01-01,12/01/2010,16.17,40.5795317,-74.1502007
179422,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,2009-01-01,12/01/2008,16.84,40.5795317,-74.1502007
547366,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,2017-01-01,01/01/2017,6.81,40.5795317,-74.1502007
669841,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,2020-01-01,01/01/2020,5.54,40.5795317,-74.1502007
179442,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,2013-01-01,12/01/2012,13.8,40.5795317,-74.1502007
740892,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,2021-01-01,01/01/2021,12.84,40.5795317,-74.1502007
549758,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,2017-01-01,01/01/2017,13.37,40.5795317,-74.1502007
179437,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,2012-01-01,12/01/2011,14.54,40.5795317,-74.1502007
211394,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,2014-01-01,12/01/2013,14.18,40.5795317,-74.1502007
649660,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,2019-01-01,01/01/2019,5.92,40.5795317,-74.1502007
179667,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,2013-01-01,12/01/2012,7.98,40.5795317,-74.1502007
742161,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,2021-01-01,01/01/2021,6.15,40.5795317,-74.1502007
179662,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,2012-01-01,12/01/2011,8.35,40.5795317,-74.1502007
179427,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,2010-01-01,12/01/2009,15.35,40.5795317,-74.1502007
412426,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,2016-01-01,12/31/2015,13.47,40.5795317,-74.1502007
602699,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,2018-01-01,01/01/2018,12.92,40.5795317,-74.1502007
211439,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,2014-01-01,12/01/2013,8.41,40.5795317,-74.1502007
179652,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,2010-01-01,12/01/2009,8.8,40.5795317,-74.1502007
410734,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,2016-01-01,12/31/2015,6.84,40.5795317,-74.1502007
605660,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,2018-01-01,01/01/2018,6.4,40.5795317,-74.1502007
179647,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,2009-01-01,12/01/2008,9.81,40.5795317,-74.1502007
667051,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,2020-01-01,01/01/2020,11.63,40.5795317,-74.1502007
336487,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,2015-01-01,01/01/2015,13.72,40.5795317,-74.1502007
333949,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,2015-01-01,01/01/2015,7.69,40.5795317,-74.1502007
179657,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,2011-01-01,12/01/2010,9.44,40.5795317,-74.1502007
643315,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,2019-01-01,01/01/2019,11.92,40.5795317,-74.1502007
172666,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,2011-01-01,12/01/2010,25.24,40.7643574,-73.92346189999999
172598,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,2009-01-01,12/01/2008,26.29,40.7643574,-73.92346189999999
667423,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,2020-01-01,01/01/2020,18.94,40.7643574,-73.92346189999999
336574,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,2015-01-01,01/01/2015,21.39,40.7643574,-73.92346189999999
741078,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,2021-01-01,01/01/2021,19.0,40.7643574,-73.92346189999999
643402,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,2019-01-01,01/01/2019,20.24,40.7643574,-73.92346189999999
178595,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,2013-01-01,12/01/2012,9.6,40.7643574,-73.92346189999999
212081,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,2014-01-01,12/01/2013,9.98,40.7643574,-73.92346189999999
742248,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,2021-01-01,01/01/2021,7.2,40.7643574,-73.92346189999999
174196,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,2011-01-01,12/01/2010,11.02,40.7643574,-73.92346189999999
178553,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,2012-01-01,12/01/2011,9.84,40.7643574,-73.92346189999999
178511,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,2011-01-01,12/01/2010,11.02,40.7643574,-73.92346189999999
334036,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,2015-01-01,01/01/2015,9.78,40.7643574,-73.92346189999999
212948,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,2014-01-01,12/01/2013,9.98,40.7643574,-73.92346189999999
176579,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,2010-01-01,12/01/2009,24.32,40.7643574,-73.92346189999999
547453,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,2017-01-01,01/01/2017,8.42,40.7643574,-73.92346189999999
643501,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,2019-01-01,01/01/2019,20.24,40.7643574,-73.92346189999999
410821,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,2016-01-01,12/31/2015,8.65,40.7643574,-73.92346189999999
605747,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,2018-01-01,01/01/2018,8.16,40.7643574,-73.92346189999999
178469,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,2010-01-01,12/01/2009,10.05,40.7643574,-73.92346189999999
178427,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,2009-01-01,12/01/2008,11.4,40.7643574,-73.92346189999999
174162,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,2010-01-01,12/01/2009,10.05,40.7643574,-73.92346189999999
176663,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,2012-01-01,12/01/2011,23.14,40.7643574,-73.92346189999999
412513,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,2016-01-01,12/31/2015,20.91,40.7643574,-73.92346189999999
602786,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,2018-01-01,01/01/2018,20.89,40.7643574,-73.92346189999999
176705,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,2013-01-01,12/01/2012,22.3,40.7643574,-73.92346189999999
549845,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,2017-01-01,01/01/2017,20.99,40.7643574,-73.92346189999999
740979,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,2021-01-01,01/01/2021,19.0,40.7643574,-73.92346189999999
669754,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,2020-01-01,01/01/2020,6.83,40.7643574,-73.92346189999999
667225,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,2020-01-01,01/01/2020,18.94,40.7643574,-73.92346189999999
176537,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,2009-01-01,12/01/2008,26.29,40.7643574,-73.92346189999999
176621,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,2011-01-01,12/01/2010,25.24,40.7643574,-73.92346189999999
